id_usuario,edad,género,ubicación,tipo_viajero,id_reserva,fecha_reserva,fecha_viaje,antelacion_reserva,duracion_viaje,numero_personas,tipo_paquete,costo_total,metodo_pago,destino,tipo_alojamiento,clase_vuelo,actividades_reservadas,numero_noches_estancia,promocion_aplicada,fuente_reserva,estado_reserva,mes_reserva,mes_viaje,estacionalidad,cancelacion_reserva,calificacion_usuario,comentarios,gasto_por_persona,gasto_por_duracion,rango_edad
U0100,21,otro,mexico,turista,R00100,2024-05-27,2024-07-15,96,9,4,solo_vuelo,1767.54,tarjeta_de_crédito,londres,Sin alojamiento,económica,Sin actividad,3,si,sitio_web,pendiente,5,4,temporada_alta,no,1,no_me_gustó_el_servicio,441.88,196.39,19-30
U0101,20,masculino,españa,turista,R00101,2024-03-16,2024-09-02,137,14,3,vuelo_hotel_tour,1539.71,transferencia_bancaria,paris,hotel,primera_clase,Sin actividad,2,si,agente_de_viajes,pendiente,11,12,temporada_alta,no,2,problemas_con_la_reserva,513.24,109.98,19-30
U0102,55,femenino,mexico,negocios,R00102,2024-04-27,2024-08-28,42,8,4,vuelo_hotel,502.0,paypal,nueva_york,hotel,económica,Sin actividad,5,si,app_móvil,cancelada,9,3,temporada_baja,si,1,problemas_con_la_reserva,125.5,62.75,51-60
U0103,37,femenino,uk,turista,R00103,2024-02-28,2024-09-11,8,6,4,solo_vuelo,1091.98,paypal,roma,Sin alojamiento,ejecutiva,Sin actividad,9,no,agente_de_viajes,pendiente,11,7,temporada_alta,si,5,recomendado,273.0,182.0,31-40
U0104,40,otro,españa,turista,R00104,2024-09-09,2024-12-08,252,11,1,solo_vuelo,159.01,paypal,paris,Sin alojamiento,ejecutiva,Sin actividad,6,no,sitio_web,cancelada,9,3,temporada_alta,si,4,Sin comentarios,159.01,14.46,41-50
U0105,39,otro,alemania,negocios,R00105,2024-08-11,2024-12-28,104,4,2,vuelo_hotel,1819.92,tarjeta_de_crédito,paris,hotel,ejecutiva,Sin actividad,6,si,sitio_web,cancelada,12,11,temporada_alta,si,5,todo_bien,909.96,454.98,31-40
U0106,50,femenino,india,turista,R00106,2024-03-31,2024-12-07,257,8,2,vuelo_hotel,974.48,tarjeta_de_crédito,nueva_york,airbnb,económica,Sin actividad,2,no,agente_de_viajes,confirmada,3,4,temporada_baja,no,5,todo_bien,487.24,121.81,51-60
U0107,56,femenino,india,negocios,R00107,2024-02-25,2024-10-27,43,11,2,solo_vuelo,180.95,paypal,roma,Sin alojamiento,ejecutiva,Sin actividad,6,si,app_móvil,cancelada,10,3,temporada_baja,no,3,recomendado,90.48,16.45,51-60
U0108,28,femenino,mexico,turista,R00108,2024-03-10,2024-08-05,338,10,3,vuelo_hotel,313.85,transferencia_bancaria,paris,resort,económica,Sin actividad,7,no,agente_de_viajes,pendiente,7,11,temporada_baja,no,1,no_me_gustó_el_servicio,104.62,31.38,19-30
U0109,21,femenino,australia,turista,R00109,2024-05-08,2024-07-19,258,12,1,vuelo_hotel,1902.24,transferencia_bancaria,nueva_york,resort,económica,Sin actividad,7,no,sitio_web,cancelada,6,4,temporada_alta,si,1,no_me_gustó_el_servicio,1902.24,158.52,19-30
U0110,34,masculino,uk,negocios,R00110,2024-02-18,2024-11-17,251,11,4,solo_vuelo,1571.12,transferencia_bancaria,nueva_york,Sin alojamiento,ejecutiva,Sin actividad,2,no,app_móvil,pendiente,12,7,temporada_alta,no,5,excelente_viaje,392.78,142.83,31-40
U0111,25,masculino,australia,negocios,R00111,2024-10-27,2024-12-17,219,10,1,vuelo_hotel,644.0,paypal,londres,airbnb,ejecutiva,Sin actividad,3,no,sitio_web,cancelada,6,6,temporada_alta,no,2,no_me_gustó_el_servicio,644.0,64.4,19-30
U0112,23,masculino,españa,negocios,R00112,2024-03-26,2024-05-30,245,1,1,solo_vuelo,1037.34,paypal,paris,Sin alojamiento,primera_clase,Sin actividad,4,si,sitio_web,cancelada,7,12,temporada_alta,si,2,no_me_gustó_el_servicio,1037.34,1037.34,19-30
U0113,26,masculino,usa,turista,R00113,2024-08-20,2024-10-17,217,14,1,vuelo_hotel,306.6,paypal,londres,airbnb,económica,Sin actividad,7,no,sitio_web,pendiente,4,1,temporada_baja,no,4,todo_bien,306.6,21.9,19-30
U0114,23,masculino,uk,turista,R00114,2024-01-11,2024-10-21,66,6,2,vuelo_hotel,1407.86,paypal,nueva_york,airbnb,ejecutiva,Sin actividad,2,si,sitio_web,pendiente,7,7,temporada_alta,no,4,recomendado,703.93,234.64,19-30
U0115,50,otro,alemania,turista,R00115,2024-12-12,2024-12-29,228,1,4,solo_vuelo,1055.61,paypal,roma,Sin alojamiento,ejecutiva,Sin actividad,5,si,sitio_web,confirmada,9,8,temporada_baja,si,5,excelente_viaje,263.9,1055.61,51-60
U0116,27,femenino,alemania,turista,R00116,2024-02-06,2024-10-05,124,14,4,vuelo_hotel_tour,1448.23,tarjeta_de_crédito,tokio,resort,primera_clase,city_tour,3,no,sitio_web,pendiente,10,3,temporada_baja,no,4,recomendado,362.06,103.44,19-30
U0117,51,femenino,mexico,turista,R00117,2024-05-28,2024-07-04,219,4,3,solo_vuelo,1224.82,tarjeta_de_crédito,tokio,Sin alojamiento,primera_clase,Sin actividad,2,si,app_móvil,cancelada,4,2,temporada_alta,si,5,recomendado,408.27,306.2,51-60
U0118,38,masculino,alemania,negocios,R00118,2024-03-29,2024-08-07,298,4,2,vuelo_hotel_tour,806.74,paypal,barcelona,hotel,ejecutiva,tour_en_bus,3,si,app_móvil,pendiente,3,1,temporada_alta,no,1,no_me_gustó_el_servicio,403.37,201.68,31-40
U0119,64,otro,usa,turista,R00119,2024-02-25,2024-04-25,168,5,3,vuelo_hotel,115.24,tarjeta_de_crédito,nueva_york,hotel,ejecutiva,Sin actividad,8,no,sitio_web,cancelada,6,9,temporada_alta,si,5,recomendado,38.41,23.05,60+
U0120,28,otro,uk,negocios,R00120,2024-08-10,2024-11-05,107,2,2,vuelo_hotel_tour,1096.64,paypal,barcelona,airbnb,ejecutiva,Sin actividad,3,si,agente_de_viajes,pendiente,5,2,temporada_baja,si,5,excelente_viaje,548.32,548.32,19-30
U0121,18,otro,india,turista,R00121,2024-08-19,2024-09-28,316,3,3,solo_vuelo,464.42,transferencia_bancaria,barcelona,Sin alojamiento,ejecutiva,Sin actividad,1,si,app_móvil,cancelada,4,6,temporada_alta,si,1,Sin comentarios,154.81,154.81,19-30
U0122,49,otro,mexico,negocios,R00122,2024-03-02,2024-04-30,339,11,2,solo_vuelo,182.0,transferencia_bancaria,paris,Sin alojamiento,económica,Sin actividad,1,si,sitio_web,pendiente,8,2,temporada_alta,no,1,no_me_gustó_el_servicio,91.0,16.55,41-50
U0123,41,femenino,alemania,turista,R00123,2024-04-21,2024-04-26,253,4,1,vuelo_hotel_tour,1643.72,transferencia_bancaria,londres,hotel,ejecutiva,excursión_en_bote,5,no,sitio_web,cancelada,1,10,temporada_baja,si,2,no_me_gustó_el_servicio,1643.72,410.93,41-50
U0124,23,femenino,mexico,turista,R00124,2024-02-28,2024-03-29,92,12,1,solo_vuelo,1860.64,transferencia_bancaria,roma,Sin alojamiento,económica,Sin actividad,4,si,sitio_web,pendiente,7,6,temporada_alta,no,4,recomendado,1860.64,155.05,19-30
U0125,18,femenino,india,turista,R00125,2024-01-27,2024-07-04,32,3,4,vuelo_hotel_tour,261.06,tarjeta_de_crédito,barcelona,resort,ejecutiva,Sin actividad,9,no,app_móvil,pendiente,6,10,temporada_alta,si,1,problemas_con_la_reserva,65.26,87.02,19-30
U0126,46,otro,españa,turista,R00126,2024-04-09,2024-05-09,321,11,4,vuelo_hotel,625.7,tarjeta_de_crédito,paris,airbnb,ejecutiva,Sin actividad,3,no,sitio_web,confirmada,8,12,temporada_alta,no,3,problemas_con_la_reserva,156.43,56.88,41-50
U0127,49,masculino,alemania,turista,R00127,2024-02-08,2024-05-01,148,4,1,vuelo_hotel,1718.38,transferencia_bancaria,cancun,resort,económica,Sin actividad,9,si,app_móvil,cancelada,8,6,temporada_alta,no,2,no_me_gustó_el_servicio,1718.38,429.6,41-50
U0128,45,masculino,alemania,turista,R00128,2024-04-16,2024-07-09,355,1,3,vuelo_hotel_tour,1149.45,transferencia_bancaria,barcelona,hotel,ejecutiva,Sin actividad,9,si,agente_de_viajes,pendiente,4,12,temporada_baja,si,4,todo_bien,383.15,1149.45,41-50
U0129,49,masculino,usa,turista,R00129,2024-03-01,2024-06-13,223,9,1,vuelo_hotel_tour,316.76,paypal,roma,airbnb,primera_clase,city_tour,2,si,agente_de_viajes,confirmada,10,9,temporada_alta,no,3,problemas_con_la_reserva,316.76,35.2,41-50
U0130,18,femenino,alemania,negocios,R00130,2024-05-10,2024-07-12,205,6,1,solo_vuelo,588.87,tarjeta_de_crédito,cancun,Sin alojamiento,ejecutiva,Sin actividad,5,si,sitio_web,cancelada,6,5,temporada_baja,si,4,Sin comentarios,588.87,98.14,19-30
U0131,57,otro,india,turista,R00131,2024-02-20,2024-09-07,62,11,3,solo_vuelo,1901.74,tarjeta_de_crédito,roma,Sin alojamiento,ejecutiva,Sin actividad,7,no,sitio_web,cancelada,2,1,temporada_baja,no,1,problemas_con_la_reserva,633.91,172.89,51-60
U0132,27,otro,mexico,negocios,R00132,2024-03-13,2024-04-02,259,1,3,solo_vuelo,640.95,transferencia_bancaria,barcelona,Sin alojamiento,primera_clase,Sin actividad,5,si,agente_de_viajes,cancelada,6,10,temporada_alta,si,1,problemas_con_la_reserva,213.65,640.95,19-30
U0133,46,otro,alemania,negocios,R00133,2024-03-23,2024-12-03,296,7,1,solo_vuelo,531.52,paypal,roma,Sin alojamiento,primera_clase,Sin actividad,6,no,app_móvil,cancelada,6,6,temporada_alta,si,2,no_me_gustó_el_servicio,531.52,75.93,41-50
U0134,62,otro,alemania,turista,R00134,2024-04-09,2024-11-01,231,5,3,vuelo_hotel,542.59,paypal,tokio,resort,primera_clase,Sin actividad,1,si,app_móvil,cancelada,7,2,temporada_baja,si,1,problemas_con_la_reserva,180.86,108.52,60+
U0135,36,otro,españa,turista,R00135,2024-04-22,2024-11-13,50,14,2,vuelo_hotel,126.59,tarjeta_de_crédito,cancun,hotel,ejecutiva,Sin actividad,4,no,app_móvil,confirmada,8,11,temporada_baja,no,1,problemas_con_la_reserva,63.3,9.04,31-40
U0136,54,femenino,uk,turista,R00136,2024-02-20,2024-12-30,203,10,4,vuelo_hotel_tour,1947.39,tarjeta_de_crédito,roma,airbnb,primera_clase,excursión_en_bote,7,si,app_móvil,pendiente,11,2,temporada_baja,no,4,recomendado,486.85,194.74,51-60
U0137,28,masculino,india,negocios,R00137,2024-01-23,2024-12-18,36,6,4,vuelo_hotel,1743.2,paypal,barcelona,hotel,primera_clase,Sin actividad,6,si,agente_de_viajes,cancelada,4,7,temporada_alta,si,4,recomendado,435.8,290.53,19-30
U0138,64,femenino,usa,turista,R00138,2024-10-19,2024-12-12,310,1,4,solo_vuelo,472.91,tarjeta_de_crédito,tokio,Sin alojamiento,económica,Sin actividad,5,no,app_móvil,cancelada,10,1,temporada_baja,si,5,todo_bien,118.23,472.91,60+
U0139,34,masculino,usa,turista,R00139,2024-01-28,2024-09-01,110,8,3,solo_vuelo,592.15,paypal,roma,Sin alojamiento,primera_clase,Sin actividad,7,si,agente_de_viajes,confirmada,11,12,temporada_baja,si,5,excelente_viaje,197.38,74.02,31-40
U0140,30,femenino,mexico,turista,R00140,2024-02-11,2024-07-08,68,1,2,solo_vuelo,150.59,paypal,londres,Sin alojamiento,económica,Sin actividad,2,no,app_móvil,pendiente,1,5,temporada_alta,si,1,no_me_gustó_el_servicio,75.3,150.59,31-40
U0141,51,femenino,alemania,turista,R00141,2024-04-27,2024-12-19,182,6,4,vuelo_hotel_tour,1467.64,transferencia_bancaria,paris,airbnb,económica,tour_en_bus,4,no,app_móvil,cancelada,7,8,temporada_alta,no,4,recomendado,366.91,244.61,51-60
U0142,39,otro,australia,turista,R00142,2024-05-03,2024-06-15,333,9,2,vuelo_hotel_tour,1396.9,paypal,barcelona,airbnb,primera_clase,excursión_en_bote,3,si,agente_de_viajes,confirmada,6,8,temporada_baja,no,5,excelente_viaje,698.45,155.21,31-40
U0143,48,otro,españa,negocios,R00143,2024-02-06,2024-04-24,70,13,1,vuelo_hotel_tour,1898.64,transferencia_bancaria,londres,hotel,económica,Sin actividad,3,si,sitio_web,pendiente,3,5,temporada_baja,no,4,todo_bien,1898.64,146.05,41-50
U0144,63,masculino,uk,negocios,R00144,2024-10-05,2024-12-07,22,2,2,vuelo_hotel,1919.09,transferencia_bancaria,londres,hotel,ejecutiva,Sin actividad,2,si,agente_de_viajes,cancelada,5,7,temporada_alta,si,5,recomendado,959.54,959.54,60+
U0145,50,otro,alemania,negocios,R00145,2024-06-27,2024-12-10,232,6,3,vuelo_hotel,675.22,tarjeta_de_crédito,londres,resort,ejecutiva,Sin actividad,2,no,agente_de_viajes,cancelada,4,6,temporada_alta,no,4,todo_bien,225.07,112.54,51-60
U0146,27,femenino,mexico,turista,R00146,2024-01-03,2024-12-31,149,2,3,solo_vuelo,186.64,transferencia_bancaria,roma,Sin alojamiento,primera_clase,Sin actividad,7,no,sitio_web,pendiente,8,4,temporada_baja,si,3,todo_bien,62.21,93.32,19-30
U0147,39,masculino,australia,negocios,R00147,2024-04-24,2024-11-27,7,10,3,vuelo_hotel_tour,1059.3,tarjeta_de_crédito,barcelona,airbnb,primera_clase,city_tour,6,no,app_móvil,confirmada,11,11,temporada_baja,no,3,recomendado,353.1,105.93,31-40
U0148,37,otro,mexico,turista,R00148,2024-01-08,2024-05-14,60,13,4,solo_vuelo,1714.35,paypal,paris,Sin alojamiento,económica,Sin actividad,2,no,app_móvil,cancelada,11,7,temporada_baja,no,5,Sin comentarios,428.59,131.87,31-40
U0149,60,femenino,india,turista,R00149,2024-02-11,2024-02-22,47,14,4,vuelo_hotel,1689.72,paypal,barcelona,resort,económica,Sin actividad,1,si,app_móvil,confirmada,10,4,temporada_baja,no,5,todo_bien,422.43,120.69,60+
U0150,26,masculino,mexico,negocios,R00150,2024-01-18,2024-04-11,292,6,3,vuelo_hotel,124.29,paypal,paris,hotel,ejecutiva,Sin actividad,4,si,app_móvil,cancelada,3,7,temporada_alta,si,3,todo_bien,41.43,20.72,19-30
U0151,55,femenino,españa,turista,R00151,2024-04-30,2024-10-18,47,8,4,solo_vuelo,735.33,tarjeta_de_crédito,londres,Sin alojamiento,económica,Sin actividad,2,no,agente_de_viajes,cancelada,1,2,temporada_baja,si,5,todo_bien,183.83,91.92,51-60
U0152,24,masculino,uk,negocios,R00152,2024-02-23,2024-06-12,37,8,1,vuelo_hotel_tour,914.58,tarjeta_de_crédito,londres,airbnb,ejecutiva,tour_en_bus,7,si,agente_de_viajes,pendiente,10,5,temporada_baja,si,4,todo_bien,914.58,114.32,19-30
U0153,47,femenino,india,turista,R00153,2024-03-15,2024-09-21,162,9,2,vuelo_hotel_tour,805.16,transferencia_bancaria,cancun,hotel,ejecutiva,tour_en_bus,8,si,agente_de_viajes,cancelada,10,4,temporada_alta,si,3,problemas_con_la_reserva,402.58,89.46,41-50
U0154,29,masculino,uk,turista,R00154,2024-03-25,2024-07-09,330,14,4,vuelo_hotel_tour,524.27,tarjeta_de_crédito,londres,airbnb,ejecutiva,Sin actividad,6,si,sitio_web,cancelada,11,7,temporada_baja,si,1,no_me_gustó_el_servicio,131.07,37.45,19-30
U0155,59,masculino,india,negocios,R00155,2024-06-02,2024-06-22,107,7,2,vuelo_hotel,1796.59,paypal,barcelona,hotel,económica,Sin actividad,2,si,app_móvil,pendiente,2,12,temporada_baja,no,2,problemas_con_la_reserva,898.3,256.66,51-60
U0156,26,femenino,australia,turista,R00156,2024-03-23,2024-05-05,232,13,1,solo_vuelo,747.39,transferencia_bancaria,cancun,Sin alojamiento,económica,Sin actividad,4,no,agente_de_viajes,cancelada,1,2,temporada_alta,si,1,problemas_con_la_reserva,747.39,57.49,19-30
U0157,43,femenino,alemania,turista,R00157,2024-09-25,2024-11-16,214,7,4,vuelo_hotel,415.6,transferencia_bancaria,paris,airbnb,primera_clase,Sin actividad,4,no,app_móvil,cancelada,9,2,temporada_alta,si,5,recomendado,103.9,59.37,41-50
U0158,53,masculino,usa,turista,R00158,2024-04-16,2024-06-06,49,13,1,solo_vuelo,1999.65,tarjeta_de_crédito,cancun,Sin alojamiento,primera_clase,Sin actividad,3,no,sitio_web,pendiente,1,2,temporada_baja,no,5,excelente_viaje,1999.65,153.82,51-60
U0159,45,masculino,alemania,turista,R00159,2024-08-30,2024-12-29,13,2,2,vuelo_hotel,659.73,transferencia_bancaria,cancun,airbnb,económica,Sin actividad,3,no,app_móvil,pendiente,11,8,temporada_baja,no,4,todo_bien,329.86,329.86,41-50
U0160,32,masculino,mexico,negocios,R00160,2024-02-28,2024-09-28,157,1,3,vuelo_hotel_tour,994.43,transferencia_bancaria,londres,airbnb,primera_clase,Sin actividad,5,si,agente_de_viajes,confirmada,9,5,temporada_baja,no,3,excelente_viaje,331.48,994.43,31-40
U0161,44,femenino,usa,turista,R00161,2024-05-03,2024-06-23,38,9,3,vuelo_hotel_tour,1854.33,paypal,nueva_york,resort,económica,Sin actividad,6,no,app_móvil,pendiente,10,6,temporada_alta,no,4,excelente_viaje,618.11,206.04,41-50
U0162,50,femenino,españa,turista,R00162,2024-11-20,2024-11-22,87,9,3,solo_vuelo,1829.95,tarjeta_de_crédito,londres,Sin alojamiento,económica,Sin actividad,2,si,agente_de_viajes,cancelada,7,8,temporada_baja,si,1,Sin comentarios,609.98,203.33,51-60
U0163,63,masculino,uk,turista,R00163,2024-01-03,2024-11-22,341,14,1,vuelo_hotel,428.25,transferencia_bancaria,nueva_york,airbnb,económica,Sin actividad,5,si,app_móvil,cancelada,1,6,temporada_alta,si,3,problemas_con_la_reserva,428.25,30.59,60+
U0164,24,otro,alemania,negocios,R00164,2024-02-02,2024-12-30,206,11,3,vuelo_hotel_tour,680.22,paypal,londres,airbnb,primera_clase,city_tour,3,no,app_móvil,cancelada,10,12,temporada_alta,si,5,recomendado,226.74,61.84,19-30
U0165,24,masculino,india,negocios,R00165,2024-04-05,2024-12-06,180,10,4,vuelo_hotel,107.64,transferencia_bancaria,cancun,resort,económica,Sin actividad,8,si,app_móvil,pendiente,10,4,temporada_baja,no,3,recomendado,26.91,10.76,19-30
U0166,55,otro,usa,turista,R00166,2024-04-19,2024-06-08,216,3,4,vuelo_hotel_tour,847.46,paypal,barcelona,resort,económica,Sin actividad,3,no,sitio_web,cancelada,12,8,temporada_baja,si,4,todo_bien,211.86,282.49,51-60
U0167,46,otro,usa,turista,R00167,2024-04-21,2024-11-06,336,3,4,vuelo_hotel_tour,1846.85,paypal,roma,airbnb,ejecutiva,excursión_en_bote,5,si,sitio_web,cancelada,9,1,temporada_alta,si,5,recomendado,461.71,615.62,41-50
U0168,51,otro,mexico,turista,R00168,2024-10-05,2024-11-29,81,8,1,vuelo_hotel_tour,313.41,transferencia_bancaria,paris,airbnb,ejecutiva,Sin actividad,1,no,agente_de_viajes,confirmada,10,3,temporada_baja,no,3,problemas_con_la_reserva,313.41,39.18,51-60
U0169,52,femenino,australia,negocios,R00169,2024-06-24,2024-12-17,124,3,2,solo_vuelo,1922.75,transferencia_bancaria,barcelona,Sin alojamiento,económica,Sin actividad,2,si,app_móvil,pendiente,5,7,temporada_alta,si,5,todo_bien,961.38,640.92,51-60
U0170,19,otro,australia,turista,R00170,2024-03-24,2024-06-10,209,7,1,solo_vuelo,1818.42,tarjeta_de_crédito,paris,Sin alojamiento,económica,Sin actividad,5,si,agente_de_viajes,cancelada,4,4,temporada_alta,si,3,no_me_gustó_el_servicio,1818.42,259.77,19-30
U0171,29,otro,usa,turista,R00171,2024-02-27,2024-07-18,162,13,2,vuelo_hotel_tour,590.1,paypal,cancun,airbnb,ejecutiva,city_tour,9,no,app_móvil,cancelada,2,1,temporada_alta,si,2,no_me_gustó_el_servicio,295.05,45.39,19-30
U0172,57,masculino,uk,negocios,R00172,2024-02-05,2024-10-15,327,6,1,vuelo_hotel,1138.88,transferencia_bancaria,tokio,airbnb,económica,Sin actividad,2,si,sitio_web,pendiente,4,12,temporada_alta,no,3,todo_bien,1138.88,189.81,51-60
U0173,29,masculino,mexico,turista,R00173,2024-02-08,2024-11-10,35,4,3,solo_vuelo,1801.04,tarjeta_de_crédito,paris,Sin alojamiento,ejecutiva,Sin actividad,8,no,agente_de_viajes,pendiente,10,9,temporada_alta,si,4,todo_bien,600.35,450.26,19-30
U0174,47,otro,mexico,turista,R00174,2024-05-18,2024-12-11,23,14,4,solo_vuelo,144.64,tarjeta_de_crédito,cancun,Sin alojamiento,ejecutiva,Sin actividad,7,no,app_móvil,pendiente,1,9,temporada_baja,no,3,todo_bien,36.16,10.33,41-50
U0175,45,masculino,mexico,negocios,R00175,2024-02-03,2024-10-02,133,7,4,solo_vuelo,1421.65,paypal,roma,Sin alojamiento,primera_clase,Sin actividad,2,no,agente_de_viajes,pendiente,12,8,temporada_alta,no,3,recomendado,355.41,203.09,41-50
U0176,51,otro,mexico,turista,R00176,2024-01-09,2024-02-02,130,3,4,solo_vuelo,1656.16,tarjeta_de_crédito,tokio,Sin alojamiento,primera_clase,Sin actividad,4,si,app_móvil,pendiente,8,3,temporada_alta,no,3,problemas_con_la_reserva,414.04,552.05,51-60
U0177,24,otro,india,turista,R00177,2024-04-22,2024-07-31,105,11,2,solo_vuelo,1406.05,transferencia_bancaria,roma,Sin alojamiento,económica,Sin actividad,3,no,app_móvil,pendiente,7,3,temporada_alta,si,2,no_me_gustó_el_servicio,703.02,127.82,19-30
U0178,59,masculino,india,negocios,R00178,2024-06-26,2024-10-26,91,4,3,vuelo_hotel_tour,1225.63,paypal,nueva_york,resort,económica,tour_en_bus,2,no,agente_de_viajes,confirmada,4,11,temporada_baja,no,5,recomendado,408.54,306.41,51-60
U0179,20,femenino,uk,turista,R00179,2024-05-28,2024-11-13,191,13,1,vuelo_hotel,795.05,tarjeta_de_crédito,tokio,airbnb,económica,Sin actividad,1,si,agente_de_viajes,pendiente,10,8,temporada_baja,no,5,recomendado,795.05,61.16,19-30
U0180,60,masculino,uk,turista,R00180,2024-01-18,2024-06-18,63,11,1,vuelo_hotel,935.67,transferencia_bancaria,cancun,resort,ejecutiva,Sin actividad,2,no,app_móvil,cancelada,4,6,temporada_alta,no,2,problemas_con_la_reserva,935.67,85.06,60+
U0181,22,femenino,uk,turista,R00181,2024-02-27,2024-08-29,21,8,3,solo_vuelo,1693.86,transferencia_bancaria,tokio,Sin alojamiento,económica,Sin actividad,7,si,sitio_web,cancelada,8,4,temporada_baja,si,5,Sin comentarios,564.62,211.73,19-30
U0182,37,masculino,usa,negocios,R00182,2024-03-12,2024-04-06,271,2,3,vuelo_hotel_tour,756.82,paypal,paris,airbnb,económica,Sin actividad,2,si,app_móvil,pendiente,10,4,temporada_alta,no,1,no_me_gustó_el_servicio,252.27,378.41,31-40
U0183,18,otro,españa,turista,R00183,2024-06-30,2024-07-28,68,6,4,solo_vuelo,1234.25,paypal,tokio,Sin alojamiento,primera_clase,Sin actividad,5,si,app_móvil,confirmada,5,1,temporada_alta,no,3,recomendado,308.56,205.71,19-30
U0184,35,femenino,españa,turista,R00184,2024-10-13,2024-12-24,363,14,2,solo_vuelo,1549.33,paypal,paris,Sin alojamiento,primera_clase,Sin actividad,9,si,agente_de_viajes,confirmada,4,2,temporada_alta,si,3,todo_bien,774.66,110.67,31-40
U0185,34,femenino,alemania,turista,R00185,2024-05-22,2024-11-25,185,13,1,vuelo_hotel,1158.7,paypal,roma,resort,económica,Sin actividad,3,si,app_móvil,cancelada,9,11,temporada_baja,si,4,recomendado,1158.7,89.13,31-40
U0186,60,otro,mexico,negocios,R00186,2024-06-10,2024-11-08,326,2,4,solo_vuelo,322.38,tarjeta_de_crédito,londres,Sin alojamiento,ejecutiva,Sin actividad,5,no,app_móvil,cancelada,11,4,temporada_alta,si,5,recomendado,80.6,161.19,60+
U0187,34,masculino,australia,negocios,R00187,2024-02-12,2024-11-27,164,4,2,vuelo_hotel,1433.11,tarjeta_de_crédito,paris,airbnb,ejecutiva,Sin actividad,8,no,app_móvil,pendiente,5,12,temporada_alta,si,3,no_me_gustó_el_servicio,716.56,358.28,31-40
U0188,48,masculino,australia,turista,R00188,2024-02-28,2024-08-03,182,10,2,vuelo_hotel,1116.55,tarjeta_de_crédito,tokio,airbnb,primera_clase,Sin actividad,9,si,sitio_web,cancelada,12,10,temporada_baja,si,4,Sin comentarios,558.28,111.66,41-50
